date_ist,time_ist,location,lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,condition_text,description,aqi_index,pm2_5,pm10,co,no2
02/01/2025,0:00,Dwarka,28.5882,77.0494,9.1,96,992.6,5.6,Overcast,WMO Code 3,197,162.5,165.3,1451,43.5
02/01/2025,1:00,Dwarka,28.5882,77.0494,7.8,98,991.9,4.9,Mainly clear,WMO Code 1,196,154.6,157.9,1364,33.1
02/01/2025,2:00,Dwarka,28.5882,77.0494,7.8,98,991.6,5.7,Partly cloudy,WMO Code 2,196,147.1,150.4,1298,24.6
02/01/2025,3:00,Dwarka,28.5882,77.0494,7.9,99,991.6,7.2,Overcast,WMO Code 3,195,139.7,142.5,1265,18.8
02/01/2025,4:00,Dwarka,28.5882,77.0494,8.0,99,991.5,8.7,Overcast,WMO Code 3,195,132.7,136.0,1253,14.9
02/01/2025,5:00,Dwarka,28.5882,77.0494,8.3,98,991.7,9.6,Overcast,WMO Code 3,195,135.0,138.3,1279,15.4
02/01/2025,6:00,Dwarka,28.5882,77.0494,8.2,99,992.5,7.6,Overcast,WMO Code 3,194,131.3,135.0,1389,20.7
02/01/2025,7:00,Dwarka,28.5882,77.0494,8.2,98,993.0,7.4,Overcast,WMO Code 3,194,138.8,142.5,1538,27.7
02/01/2025,8:00,Dwarka,28.5882,77.0494,9.4,96,993.9,9.4,Overcast,WMO Code 3,193,143.4,147.6,1608,31.6
02/01/2025,9:00,Dwarka,28.5882,77.0494,11.2,92,994.7,7.0,Overcast,WMO Code 3,194,146.2,149.9,1528,29.3
02/01/2025,10:00,Dwarka,28.5882,77.0494,13.2,84,995.0,6.5,Mainly clear,WMO Code 1,194,136.0,141.1,1369,23.9
02/01/2025,11:00,Dwarka,28.5882,77.0494,15.0,77,994.5,6.9,Overcast,WMO Code 3,194,126.2,131.8,1229,19.1
02/01/2025,12:00,Dwarka,28.5882,77.0494,16.5,71,993.7,8.1,Overcast,WMO Code 3,194,114.3,120.6,1124,15.0
02/01/2025,13:00,Dwarka,28.5882,77.0494,17.6,65,992.8,8.6,Overcast,WMO Code 3,194,103.1,109.4,1038,11.6
02/01/2025,14:00,Dwarka,28.5882,77.0494,18.1,64,992.1,9.0,Overcast,WMO Code 3,194,95.2,100.6,1021,12.9
02/01/2025,15:00,Dwarka,28.5882,77.0494,18.2,64,991.9,8.8,Overcast,WMO Code 3,194,92.7,97.1,1112,22.2
02/01/2025,16:00,Dwarka,28.5882,77.0494,17.5,69,991.9,6.0,Overcast,WMO Code 3,194,97.1,100.4,1273,36.1
02/01/2025,17:00,Dwarka,28.5882,77.0494,15.7,78,991.8,5.2,Overcast,WMO Code 3,194,138.8,144.4,1434,61.1
02/01/2025,18:00,Dwarka,28.5882,77.0494,13.6,80,992.7,5.2,Overcast,WMO Code 3,194,154.6,159.7,1583,70.8
02/01/2025,19:00,Dwarka,28.5882,77.0494,13.1,83,992.8,5.2,Overcast,WMO Code 3,194,168.6,173.2,1733,84.2
02/01/2025,20:00,Dwarka,28.5882,77.0494,12.2,86,993.0,3.8,Overcast,WMO Code 3,194,182.5,186.7,1857,93.2
02/01/2025,21:00,Dwarka,28.5882,77.0494,11.3,89,993.3,3.8,Overcast,WMO Code 3,194,196.0,200.2,1955,94.8
02/01/2025,22:00,Dwarka,28.5882,77.0494,10.3,93,993.4,4.0,Overcast,WMO Code 3,195,205.4,209.5,2027,92.1
02/01/2025,23:00,Dwarka,28.5882,77.0494,9.5,94,993.0,4.1,Overcast,WMO Code 3,196,202.1,206.3,2045,86.8
02/01/2025,0:00,Okhla Phase III,28.5273,77.2618,9.9,94,990.6,7.0,Mainly clear,WMO Code 1,197,162.5,165.3,1435,43.5
02/01/2025,1:00,Okhla Phase III,28.5273,77.2618,9.1,96,989.8,5.3,Clear sky,WMO Code 0,196,154.6,157.9,1341,33.1
02/01/2025,2:00,Okhla Phase III,28.5273,77.2618,9.1,96,989.5,7.2,Mainly clear,WMO Code 1,196,147.1,150.4,1274,24.6
02/01/2025,3:00,Okhla Phase III,28.5273,77.2618,8.8,97,989.5,8.9,Overcast,WMO Code 3,195,139.7,142.5,1237,18.8
02/01/2025,4:00,Okhla Phase III,28.5273,77.2618,8.6,98,989.3,9.4,Overcast,WMO Code 3,195,132.7,136.0,1226,14.9
02/01/2025,5:00,Okhla Phase III,28.5273,77.2618,8.8,97,989.5,10.4,Overcast,WMO Code 3,195,135.0,138.3,1267,15.4
02/01/2025,6:00,Okhla Phase III,28.5273,77.2618,9.1,97,990.4,9.4,Overcast,WMO Code 3,194,131.3,135.0,1415,20.7
02/01/2025,7:00,Okhla Phase III,28.5273,77.2618,9.1,96,990.7,10.0,Overcast,WMO Code 3,194,138.8,142.5,1615,27.7
02/01/2025,8:00,Okhla Phase III,28.5273,77.2618,10.1,93,991.7,9.7,Mainly clear,WMO Code 1,193,143.4,147.6,1730,31.6
02/01/2025,9:00,Okhla Phase III,28.5273,77.2618,11.8,89,992.5,7.5,Partly cloudy,WMO Code 2,194,146.2,149.9,1685,29.3
02/01/2025,10:00,Okhla Phase III,28.5273,77.2618,13.9,80,992.8,7.1,Partly cloudy,WMO Code 2,194,136.0,141.1,1554,23.9
02/01/2025,11:00,Okhla Phase III,28.5273,77.2618,15.7,72,992.3,7.0,Overcast,WMO Code 3,194,126.2,131.8,1424,19.1
02/01/2025,12:00,Okhla Phase III,28.5273,77.2618,17.0,67,991.5,7.3,Overcast,WMO Code 3,194,114.3,120.6,1287,15.0
02/01/2025,13:00,Okhla Phase III,28.5273,77.2618,18.0,64,990.7,7.9,Overcast,WMO Code 3,194,103.1,109.4,1150,11.6
02/01/2025,14:00,Okhla Phase III,28.5273,77.2618,18.5,61,989.9,8.4,Overcast,WMO Code 3,194,95.2,100.6,1126,12.9
02/01/2025,15:00,Okhla Phase III,28.5273,77.2618,18.5,61,989.7,8.5,Overcast,WMO Code 3,194,92.7,97.1,1305,22.2
02/01/2025,16:00,Okhla Phase III,28.5273,77.2618,17.9,67,989.9,6.9,Overcast,WMO Code 3,194,97.1,100.4,1596,36.1
02/01/2025,17:00,Okhla Phase III,28.5273,77.2618,16.0,76,989.7,5.8,Overcast,WMO Code 3,194,138.8,144.4,1841,61.1
02/01/2025,18:00,Okhla Phase III,28.5273,77.2618,13.6,83,990.6,5.1,Overcast,WMO Code 3,194,154.6,159.7,1989,70.8
02/01/2025,19:00,Okhla Phase III,28.5273,77.2618,13.5,83,990.7,5.7,Overcast,WMO Code 3,194,168.6,173.2,2091,84.2
02/01/2025,20:00,Okhla Phase III,28.5273,77.2618,12.8,84,991.1,5.0,Overcast,WMO Code 3,194,182.5,186.7,2142,93.2
02/01/2025,21:00,Okhla Phase III,28.5273,77.2618,11.9,86,991.3,4.2,Overcast,WMO Code 3,194,196.0,200.2,2133,94.8
02/01/2025,22:00,Okhla Phase III,28.5273,77.2618,11.2,90,991.5,4.1,Overcast,WMO Code 3,195,205.4,209.5,2074,92.1
02/01/2025,23:00,Okhla Phase III,28.5273,77.2618,10.3,93,990.9,4.2,Overcast,WMO Code 3,196,202.1,206.3,1988,86.8
02/01/2025,0:00,Rohini,28.7041,77.1025,8.7,97,991.4,5.7,Mainly clear,WMO Code 1,197,167.6,170.4,1372,35.3
02/01/2025,1:00,Rohini,28.7041,77.1025,8.2,97,990.8,4.8,Clear sky,WMO Code 0,197,163.0,165.8,1306,27.3
02/01/2025,2:00,Rohini,28.7041,77.1025,7.3,98,990.4,5.4,Partly cloudy,WMO Code 2,197,157.9,160.7,1262,21.0
02/01/2025,3:00,Rohini,28.7041,77.1025,7.8,98,990.4,6.4,Overcast,WMO Code 3,196,151.8,154.6,1246,17.0
02/01/2025,4:00,Rohini,28.7041,77.1025,7.9,98,990.3,8.1,Overcast,WMO Code 3,196,146.7,149.5,1253,14.6
02/01/2025,5:00,Rohini,28.7041,77.1025,8.2,98,990.5,9.1,Mainly clear,WMO Code 1,196,147.1,149.9,1291,15.3
02/01/2025,6:00,Rohini,28.7041,77.1025,8.1,98,991.4,7.9,Partly cloudy,WMO Code 2,196,143.4,146.7,1396,19.6
02/01/2025,7:00,Rohini,28.7041,77.1025,7.9,98,991.7,7.2,Overcast,WMO Code 3,196,146.7,150.4,1532,25.4
02/01/2025,8:00,Rohini,28.7041,77.1025,9.3,95,992.8,10.2,Partly cloudy,WMO Code 2,196,148.1,151.8,1599,28.4
02/01/2025,9:00,Rohini,28.7041,77.1025,11.1,90,993.6,7.3,Partly cloudy,WMO Code 2,196,149.5,152.7,1535,26.2
02/01/2025,10:00,Rohini,28.7041,77.1025,13.1,85,993.8,5.9,Partly cloudy,WMO Code 2,197,139.2,143.9,1402,21.2
02/01/2025,11:00,Rohini,28.7041,77.1025,15.1,77,993.4,6.1,Overcast,WMO Code 3,197,129.5,134.6,1285,17.0
02/01/2025,12:00,Rohini,28.7041,77.1025,16.8,71,992.5,7.4,Overcast,WMO Code 3,197,118.5,123.9,1192,13.7
02/01/2025,13:00,Rohini,28.7041,77.1025,17.9,68,991.6,8.0,Partly cloudy,WMO Code 2,197,107.1,112.9,1116,11.2
02/01/2025,14:00,Rohini,28.7041,77.1025,18.5,65,991.0,8.5,Overcast,WMO Code 3,197,100.4,105.7,1122,12.5
02/01/2025,15:00,Rohini,28.7041,77.1025,18.5,65,990.8,8.8,Overcast,WMO Code 3,197,97.8,102.4,1275,20.6
02/01/2025,16:00,Rohini,28.7041,77.1025,17.9,70,990.8,5.6,Overcast,WMO Code 3,197,100.8,104.3,1511,32.6
02/01/2025,17:00,Rohini,28.7041,77.1025,15.7,80,990.6,5.0,Overcast,WMO Code 3,197,131.3,136.4,1704,50.7
02/01/2025,18:00,Rohini,28.7041,77.1025,13.1,83,991.6,4.4,Overcast,WMO Code 3,197,144.4,148.5,1803,55.9
02/01/2025,19:00,Rohini,28.7041,77.1025,12.3,87,991.7,4.3,Overcast,WMO Code 3,196,155.5,159.7,1860,63.1
02/01/2025,20:00,Rohini,28.7041,77.1025,11.6,90,991.9,4.0,Overcast,WMO Code 3,196,169.0,173.2,1904,68.0
02/01/2025,21:00,Rohini,28.7041,77.1025,10.9,92,992.1,2.8,Overcast,WMO Code 3,196,182.5,187.2,1952,68.9
02/01/2025,22:00,Rohini,28.7041,77.1025,9.9,96,992.2,3.0,Overcast,WMO Code 3,196,194.6,198.8,1989,67.6
02/01/2025,23:00,Rohini,28.7041,77.1025,9.0,98,991.8,2.7,Overcast,WMO Code 3,197,196.5,200.2,1994,64.7
02/01/2025,0:00,IGI Airport,28.5562,77.1,9.1,96,989.9,5.6,Overcast,WMO Code 3,197,162.5,165.3,1424,43.5
02/01/2025,1:00,IGI Airport,28.5562,77.1,7.8,98,989.2,4.9,Mainly clear,WMO Code 1,196,154.6,157.9,1335,33.1
02/01/2025,2:00,IGI Airport,28.5562,77.1,7.8,98,988.9,5.7,Partly cloudy,WMO Code 2,196,147.1,150.4,1271,24.6
02/01/2025,3:00,IGI Airport,28.5562,77.1,7.9,99,988.8,7.2,Overcast,WMO Code 3,195,139.7,142.5,1240,18.8
02/01/2025,4:00,IGI Airport,28.5562,77.1,8.0,99,988.7,8.7,Overcast,WMO Code 3,195,132.7,136.0,1236,14.9
02/01/2025,5:00,IGI Airport,28.5562,77.1,8.3,98,988.9,9.6,Overcast,WMO Code 3,195,135.0,138.3,1286,15.4
02/01/2025,6:00,IGI Airport,28.5562,77.1,8.2,99,989.7,7.6,Overcast,WMO Code 3,194,131.3,135.0,1455,20.7
02/01/2025,7:00,IGI Airport,28.5562,77.1,8.2,98,990.2,7.4,Overcast,WMO Code 3,194,138.8,142.5,1680,27.7
02/01/2025,8:00,IGI Airport,28.5562,77.1,9.4,96,991.2,9.4,Overcast,WMO Code 3,193,143.4,147.6,1796,31.6
02/01/2025,9:00,IGI Airport,28.5562,77.1,11.2,92,992.0,7.0,Overcast,WMO Code 3,194,146.2,149.9,1705,29.3
02/01/2025,10:00,IGI Airport,28.5562,77.1,13.2,84,992.2,6.5,Mainly clear,WMO Code 1,194,136.0,141.1,1505,23.9
02/01/2025,11:00,IGI Airport,28.5562,77.1,15.0,77,991.8,6.9,Overcast,WMO Code 3,194,126.2,131.8,1331,19.1
02/01/2025,12:00,IGI Airport,28.5562,77.1,16.5,71,991.0,8.1,Overcast,WMO Code 3,194,114.3,120.6,1204,15.0
02/01/2025,13:00,IGI Airport,28.5562,77.1,17.6,65,990.1,8.6,Overcast,WMO Code 3,194,103.1,109.4,1102,11.6
02/01/2025,14:00,IGI Airport,28.5562,77.1,18.1,64,989.4,9.0,Overcast,WMO Code 3,194,95.2,100.6,1092,12.9
02/01/2025,15:00,IGI Airport,28.5562,77.1,18.2,64,989.2,8.8,Overcast,WMO Code 3,194,92.7,97.1,1241,22.2
02/01/2025,16:00,IGI Airport,28.5562,77.1,17.5,69,989.3,6.0,Overcast,WMO Code 3,194,97.1,100.4,1482,36.1
02/01/2025,17:00,IGI Airport,28.5562,77.1,15.7,78,989.1,5.2,Overcast,WMO Code 3,194,138.8,144.4,1679,61.1
02/01/2025,18:00,IGI Airport,28.5562,77.1,13.6,80,990.0,5.2,Overcast,WMO Code 3,194,154.6,159.7,1772,70.8
02/01/2025,19:00,IGI Airport,28.5562,77.1,13.1,83,990.1,5.2,Overcast,WMO Code 3,194,168.6,173.2,1820,84.2
02/01/2025,20:00,IGI Airport,28.5562,77.1,12.2,86,990.3,3.8,Overcast,WMO Code 3,194,182.5,186.7,1867,93.2
02/01/2025,21:00,IGI Airport,28.5562,77.1,11.3,89,990.6,3.8,Overcast,WMO Code 3,194,196.0,200.2,1943,94.8
02/01/2025,22:00,IGI Airport,28.5562,77.1,10.3,93,990.7,4.0,Overcast,WMO Code 3,195,205.4,209.5,2017,92.1
02/01/2025,23:00,IGI Airport,28.5562,77.1,9.5,94,990.2,4.1,Overcast,WMO Code 3,196,202.1,206.3,2039,86.8
03/01/2025,0:00,Anand Vihar,28.6469,77.316,9.6,96,993.5,4.0,Overcast,WMO Code 3,197,189.1,192.8,2094,60.1
03/01/2025,1:00,Anand Vihar,28.6469,77.316,9.4,96,993.1,4.0,Overcast,WMO Code 3,198,182.5,186.3,1948,53.9
03/01/2025,2:00,Anand Vihar,28.6469,77.316,9.1,97,992.7,4.5,Overcast,WMO Code 3,198,176.5,180.2,1823,47.6
03/01/2025,3:00,Anand Vihar,28.6469,77.316,8.9,98,992.6,4.3,Overcast,WMO Code 3,199,171.4,175.1,1697,40.4
03/01/2025,4:00,Anand Vihar,28.6469,77.316,8.6,100,992.7,5.5,Overcast,WMO Code 3,199,167.2,170.9,1592,33.1
03/01/2025,5:00,Anand Vihar,28.6469,77.316,8.1,100,992.8,5.1,Overcast,WMO Code 3,199,168.1,171.8,1624,29.7
03/01/2025,6:00,Anand Vihar,28.6469,77.316,9.0,100,993.5,5.3,Overcast,WMO Code 3,200,163.0,167.2,1939,34.2
03/01/2025,7:00,Anand Vihar,28.6469,77.316,8.8,99,994.1,4.9,Overcast,WMO Code 3,201,167.6,171.8,2392,40.1
03/01/2025,8:00,Anand Vihar,28.6469,77.316,9.5,98,995.2,5.0,Overcast,WMO Code 3,202,171.4,175.6,2664,43.0
03/01/2025,9:00,Anand Vihar,28.6469,77.316,10.4,99,996.1,3.3,Overcast,WMO Code 3,203,168.6,172.3,2582,40.3
03/01/2025,10:00,Anand Vihar,28.6469,77.316,12.2,96,996.4,2.8,Overcast,WMO Code 3,203,157.9,163.0,2319,34.5
03/01/2025,11:00,Anand Vihar,28.6469,77.316,14.5,86,995.8,2.5,Overcast,WMO Code 3,204,136.4,143.9,2070,29.1
03/01/2025,12:00,Anand Vihar,28.6469,77.316,16.6,77,994.6,3.2,Overcast,WMO Code 3,204,111.5,121.5,1836,23.3
03/01/2025,13:00,Anand Vihar,28.6469,77.316,18.2,70,993.6,3.6,Overcast,WMO Code 3,204,94.3,106.4,1618,17.9
03/01/2025,14:00,Anand Vihar,28.6469,77.316,19.0,67,992.8,4.1,Overcast,WMO Code 3,204,83.4,96.4,1609,18.5
03/01/2025,15:00,Anand Vihar,28.6469,77.316,19.2,66,992.3,4.3,Overcast,WMO Code 3,203,79.4,91.7,2006,29.9
03/01/2025,16:00,Anand Vihar,28.6469,77.316,18.7,74,991.9,2.8,Overcast,WMO Code 3,202,85.7,95.2,2613,47.4
03/01/2025,17:00,Anand Vihar,28.6469,77.316,16.6,80,991.7,3.6,Overcast,WMO Code 3,201,133.2,151.3,3040,83.7
03/01/2025,18:00,Anand Vihar,28.6469,77.316,14.4,84,992.7,3.3,Clear sky,WMO Code 0,202,160.2,177.4,3110,89.8
03/01/2025,19:00,Anand Vihar,28.6469,77.316,13.6,87,992.8,3.0,Clear sky,WMO Code 0,202,181.6,198.4,2999,98.1
03/01/2025,20:00,Anand Vihar,28.6469,77.316,12.7,90,992.8,2.8,Clear sky,WMO Code 0,203,197.0,213.7,2851,103.3
03/01/2025,21:00,Anand Vihar,28.6469,77.316,11.9,93,992.8,2.7,Clear sky,WMO Code 0,204,211.4,228.2,2688,103.6
03/01/2025,22:00,Anand Vihar,28.6469,77.316,11.0,95,992.4,3.6,Clear sky,WMO Code 0,206,225.4,241.2,2487,100.8
03/01/2025,23:00,Anand Vihar,28.6469,77.316,10.6,96,992.1,3.6,Clear sky,WMO Code 0,207,228.2,244.0,2320,95.7
03/01/2025,0:00,Connaught Place,28.6304,77.2177,9.4,95,991.9,4.2,Overcast,WMO Code 3,197,189.1,192.8,1925,60.1
03/01/2025,1:00,Connaught Place,28.6304,77.2177,9.2,95,991.6,3.6,Overcast,WMO Code 3,198,182.5,186.3,1819,53.9
03/01/2025,2:00,Connaught Place,28.6304,77.2177,8.7,97,991.2,4.2,Overcast,WMO Code 3,198,176.5,180.2,1728,47.6
03/01/2025,3:00,Connaught Place,28.6304,77.2177,8.5,98,991.1,4.3,Overcast,WMO Code 3,199,171.4,175.1,1635,40.4
03/01/2025,4:00,Connaught Place,28.6304,77.2177,8.4,100,991.2,4.9,Overcast,WMO Code 3,199,167.2,170.9,1557,33.1
03/01/2025,5:00,Connaught Place,28.6304,77.2177,8.2,100,991.3,5.1,Overcast,WMO Code 3,199,168.1,171.8,1588,29.7
03/01/2025,6:00,Connaught Place,28.6304,77.2177,8.9,99,992.0,4.7,Overcast,WMO Code 3,200,163.0,167.2,1841,34.2
03/01/2025,7:00,Connaught Place,28.6304,77.2177,8.9,98,992.6,4.4,Overcast,WMO Code 3,201,167.6,171.8,2202,40.1
03/01/2025,8:00,Connaught Place,28.6304,77.2177,9.5,98,993.6,4.7,Overcast,WMO Code 3,202,171.4,175.6,2425,43.0
03/01/2025,9:00,Connaught Place,28.6304,77.2177,10.2,98,994.5,2.8,Overcast,WMO Code 3,203,168.6,172.3,2383,40.3
03/01/2025,10:00,Connaught Place,28.6304,77.2177,11.7,98,994.8,2.8,Overcast,WMO Code 3,203,157.9,163.0,2202,34.5
03/01/2025,11:00,Connaught Place,28.6304,77.2177,14.2,89,994.4,2.1,Overcast,WMO Code 3,204,136.4,143.9,2015,29.1
03/01/2025,12:00,Connaught Place,28.6304,77.2177,16.5,77,993.2,2.7,Overcast,WMO Code 3,204,111.5,121.5,1801,23.3
03/01/2025,13:00,Connaught Place,28.6304,77.2177,18.2,70,992.2,3.0,Overcast,WMO Code 3,204,94.3,106.4,1580,17.9
03/01/2025,14:00,Connaught Place,28.6304,77.2177,19.1,66,991.4,3.1,Overcast,WMO Code 3,204,83.4,96.4,1552,18.5
03/01/2025,15:00,Connaught Place,28.6304,77.2177,19.5,66,990.8,3.4,Overcast,WMO Code 3,203,79.4,91.7,1910,29.9
03/01/2025,16:00,Connaught Place,28.6304,77.2177,19.1,73,990.5,2.4,Overcast,WMO Code 3,202,85.7,95.2,2460,47.4
03/01/2025,17:00,Connaught Place,28.6304,77.2177,16.9,77,990.3,3.3,Overcast,WMO Code 3,201,133.2,151.3,2819,83.7
03/01/2025,18:00,Connaught Place,28.6304,77.2177,14.6,84,991.3,2.4,Clear sky,WMO Code 0,202,160.2,177.4,2773,89.8
03/01/2025,19:00,Connaught Place,28.6304,77.2177,13.6,87,991.3,1.9,Clear sky,WMO Code 0,202,181.6,198.4,2535,98.1
03/01/2025,20:00,Connaught Place,28.6304,77.2177,12.6,91,991.4,2.3,Clear sky,WMO Code 0,203,197.0,213.7,2360,103.3
03/01/2025,21:00,Connaught Place,28.6304,77.2177,11.8,93,991.2,2.6,Clear sky,WMO Code 0,204,211.4,228.2,2365,103.6
03/01/2025,22:00,Connaught Place,28.6304,77.2177,11.1,94,990.9,2.7,Clear sky,WMO Code 0,206,225.4,241.2,2432,100.8
03/01/2025,23:00,Connaught Place,28.6304,77.2177,10.6,94,990.5,3.4,Clear sky,WMO Code 0,207,228.2,244.0,2472,95.7
03/01/2025,0:00,Dwarka,28.5882,77.0494,9.1,94,992.4,4.5,Overcast,WMO Code 3,196,190.9,194.6,1976,78.2
03/01/2025,1:00,Dwarka,28.5882,77.0494,8.9,94,992.1,3.4,Overcast,WMO Code 3,197,182.1,185.8,1854,67.0
03/01/2025,2:00,Dwarka,28.5882,77.0494,8.3,96,991.8,4.3,Overcast,WMO Code 3,198,175.1,178.8,1753,56.6
03/01/2025,3:00,Dwarka,28.5882,77.0494,8.1,97,991.8,4.3,Overcast,WMO Code 3,198,169.0,172.3,1680,47.1
03/01/2025,4:00,Dwarka,28.5882,77.0494,7.9,99,991.8,4.4,Overcast,WMO Code 3,199,163.0,166.2,1628,38.5
03/01/2025,5:00,Dwarka,28.5882,77.0494,7.7,100,991.9,5.1,Overcast,WMO Code 3,199,166.2,169.5,1646,36.0
03/01/2025,6:00,Dwarka,28.5882,77.0494,8.1,98,992.6,3.8,Overcast,WMO Code 3,200,160.7,164.4,1808,40.7
03/01/2025,7:00,Dwarka,28.5882,77.0494,8.1,100,993.2,4.0,Overcast,WMO Code 3,202,167.2,170.9,2039,47.0
03/01/2025,8:00,Dwarka,28.5882,77.0494,8.7,98,994.3,4.3,Overcast,WMO Code 3,203,172.3,176.0,2170,50.1
03/01/2025,9:00,Dwarka,28.5882,77.0494,9.9,99,995.0,2.9,Overcast,WMO Code 3,204,169.0,172.3,2115,47.1
03/01/2025,10:00,Dwarka,28.5882,77.0494,12.1,96,995.3,2.3,Overcast,WMO Code 3,205,157.9,163.0,1959,40.9
03/01/2025,11:00,Dwarka,28.5882,77.0494,14.6,84,994.9,2.8,Overcast,WMO Code 3,206,136.4,143.4,1787,34.9
03/01/2025,12:00,Dwarka,28.5882,77.0494,17.0,71,993.8,3.4,Overcast,WMO Code 3,206,110.6,119.7,1576,27.7
03/01/2025,13:00,Dwarka,28.5882,77.0494,18.6,64,992.9,3.6,Overcast,WMO Code 3,206,92.2,102.9,1348,20.8
03/01/2025,14:00,Dwarka,28.5882,77.0494,19.4,62,992.0,3.6,Overcast,WMO Code 3,206,83.1,93.8,1254,21.5
03/01/2025,15:00,Dwarka,28.5882,77.0494,19.7,63,991.5,3.5,Overcast,WMO Code 3,205,81.0,91.0,1379,35.1
03/01/2025,16:00,Dwarka,28.5882,77.0494,18.9,73,991.2,2.7,Overcast,WMO Code 3,205,88.5,96.6,1638,56.4
03/01/2025,17:00,Dwarka,28.5882,77.0494,16.5,79,991.0,4.1,Overcast,WMO Code 3,204,145.8,161.6,1926,101.6
03/01/2025,18:00,Dwarka,28.5882,77.0494,14.6,83,991.9,3.1,Clear sky,WMO Code 0,205,177.4,192.8,2230,115.7
03/01/2025,19:00,Dwarka,28.5882,77.0494,13.6,85,992.0,1.9,Clear sky,WMO Code 0,205,205.8,220.3,2563,134.8
03/01/2025,20:00,Dwarka,28.5882,77.0494,12.6,88,992.1,2.2,Clear sky,WMO Code 0,207,226.3,240.3,2864,145.7
03/01/2025,21:00,Dwarka,28.5882,77.0494,11.8,90,991.9,2.2,Clear sky,WMO Code 0,209,239.3,252.4,3146,142.8
03/01/2025,22:00,Dwarka,28.5882,77.0494,11.0,92,991.5,2.6,Clear sky,WMO Code 0,211,241.2,254.3,3395,131.7
03/01/2025,23:00,Dwarka,28.5882,77.0494,10.4,93,991.1,2.6,Clear sky,WMO Code 0,212,225.8,238.4,3515,116.9
03/01/2025,0:00,Okhla Phase III,28.5273,77.2618,9.8,93,990.5,4.7,Overcast,WMO Code 3,196,190.9,194.6,1865,78.2
03/01/2025,1:00,Okhla Phase III,28.5273,77.2618,9.8,93,990.1,5.6,Overcast,WMO Code 3,197,182.1,185.8,1716,67.0
03/01/2025,2:00,Okhla Phase III,28.5273,77.2618,9.8,93,989.7,6.9,Overcast,WMO Code 3,198,175.1,178.8,1596,56.6
03/01/2025,3:00,Okhla Phase III,28.5273,77.2618,9.6,93,989.7,6.7,Overcast,WMO Code 3,198,169.0,172.3,1497,47.1
03/01/2025,4:00,Okhla Phase III,28.5273,77.2618,9.4,94,989.7,7.2,Overcast,WMO Code 3,199,163.0,166.2,1429,38.5
03/01/2025,5:00,Okhla Phase III,28.5273,77.2618,9.2,94,989.8,7.7,Overcast,WMO Code 3,199,166.2,169.5,1472,36.0
03/01/2025,6:00,Okhla Phase III,28.5273,77.2618,9.4,99,990.6,5.7,Overcast,WMO Code 3,200,160.7,164.4,1741,40.7
03/01/2025,7:00,Okhla Phase III,28.5273,77.2618,8.9,100,991.1,6.3,Overcast,WMO Code 3,202,167.2,170.9,2123,47.0
03/01/2025,8:00,Okhla Phase III,28.5273,77.2618,9.9,98,992.1,6.7,Overcast,WMO Code 3,203,172.3,176.0,2359,50.1
03/01/2025,9:00,Okhla Phase III,28.5273,77.2618,11.6,95,993.0,4.5,Overcast,WMO Code 3,204,169.0,172.3,2318,47.1
03/01/2025,10:00,Okhla Phase III,28.5273,77.2618,14.0,87,993.4,3.4,Overcast,WMO Code 3,205,157.9,163.0,2132,40.9
03/01/2025,11:00,Okhla Phase III,28.5273,77.2618,16.3,76,992.9,4.0,Overcast,WMO Code 3,206,136.4,143.4,1937,34.9
03/01/2025,12:00,Okhla Phase III,28.5273,77.2618,18.0,68,991.7,4.2,Overcast,WMO Code 3,206,110.6,119.7,1710,27.7
03/01/2025,13:00,Okhla Phase III,28.5273,77.2618,19.4,60,990.8,4.6,Overcast,WMO Code 3,206,92.2,102.9,1475,20.8
03/01/2025,14:00,Okhla Phase III,28.5273,77.2618,20.1,55,990.0,4.9,Overcast,WMO Code 3,206,83.1,93.8,1442,21.5
03/01/2025,15:00,Okhla Phase III,28.5273,77.2618,20.1,54,989.5,4.9,Overcast,WMO Code 3,205,81.0,91.0,1800,35.1
03/01/2025,16:00,Okhla Phase III,28.5273,77.2618,19.1,65,989.0,3.7,Overcast,WMO Code 3,205,88.5,96.6,2361,56.4
03/01/2025,17:00,Okhla Phase III,28.5273,77.2618,16.8,75,988.9,4.6,Overcast,WMO Code 3,204,145.8,161.6,2763,101.6
03/01/2025,18:00,Okhla Phase III,28.5273,77.2618,14.6,81,989.9,3.7,Clear sky,WMO Code 0,205,177.4,192.8,2852,115.7
03/01/2025,19:00,Okhla Phase III,28.5273,77.2618,13.6,85,989.9,3.4,Clear sky,WMO Code 0,205,205.8,220.3,2783,134.8
03/01/2025,20:00,Okhla Phase III,28.5273,77.2618,12.6,89,990.0,4.2,Clear sky,WMO Code 0,207,226.3,240.3,2663,145.7
03/01/2025,21:00,Okhla Phase III,28.5273,77.2618,12.1,91,989.8,4.3,Clear sky,WMO Code 0,209,239.3,252.4,2499,142.8
03/01/2025,22:00,Okhla Phase III,28.5273,77.2618,11.4,92,989.5,4.3,Clear sky,WMO Code 0,211,241.2,254.3,2284,131.7
03/01/2025,23:00,Okhla Phase III,28.5273,77.2618,10.9,92,989.1,4.5,Clear sky,WMO Code 0,212,225.8,238.4,2106,116.9
